stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id
388,"LYMAN / SUMMER",,  42.207031, -72.595886,,,,,,
389,"LINDEN / CABOT",,  42.206772, -72.618874,,,,,,
39,"Sheerman Lane",,  42.402130, -72.515343,,,,,,
390,"APPLETON / WALNUT",,  42.206947, -72.613594,,,,,,
391,"LYMAN / CENTER",,  42.206787, -72.598335,,,,,,
392,"ESSEX / BEECH",,  42.206562, -72.615974,,,,,,
393,"MAPLE / SUFFOLK",,  42.206524, -72.609390,,,,,,
394,"DWIGHT / FRONT",,  42.206089, -72.605820,,,,,,
395,"SARGEANT / SAINT JEROME",,  42.205734, -72.625534,,,,,,
396,"SARGEANT / MAGNOLIA",,  42.205662, -72.623665,,,,,,
397,"SARGEANT / SAINT JEROME",,  42.205650, -72.625847,,,,,,
398,"HIGH / SUFFOLK",,  42.205868, -72.608704,,,,,,
399,"SARGEANT / MAGNOLIA",,  42.205582, -72.623695,,,,,,
4,"Sugarloaf Street (Out)",,  42.467953, -72.595413,,,,,,
40,"Tilson Farm (Out)",,  42.398346, -72.516068,,,,,,
400,"SARGEANT / CHAPMAN",,  42.205456, -72.628441,,,,,,
401,"BETTER / BETTER",,  42.206120, -72.554237,,,,,,
402,"SARGEANT / CHAPMAN",,  42.205372, -72.628830,,,,,,
403,"SARGEANT / NORTHAMPTON",,  42.205273, -72.630363,,,,,,
404,"APPLETON / MAPLE",,  42.205387, -72.610809,,,,,,
405,"ESSEX / ELM",,  42.205334, -72.613640,,,,,,
406,"MOSHER / WEST",,  42.205395, -72.600258,,,,,,
408,"MAPLE / APPLETON",,  42.205196, -72.610748,,,,,,
409,"SARGEANT / LOCUST",,  42.204941, -72.622360,,,,,,
41,"Tilson Farm (In)",,  42.398354, -72.516190,,,,,,
410,"NORTHAMPTON / COLUMBUS",,  42.204685, -72.630745,,,,,,
411,"SARGEANT / LOCUST",,  42.204781, -72.622192,,,,,,
412,"HIGH / APPLETON",,  42.204731, -72.609833,,,,,,
413,"MOSHER / BRIDGE",,  42.204590, -72.596382,,,,,,
414,"MAPLE / ESSEX",,  42.204350, -72.611549,,,,,,
415,"HAMPSHIRE / BEECH",,  42.204273, -72.617966,,,,,,
416,"BEECH / HAMPSHIRE",,  42.204193, -72.618477,,,,,,
417,"MAIN / DWIGHT",,  42.204552, -72.602982,,,,,,
418,"Stonybrook Visitor Entrance",,  42.204956, -72.509750,,,,,,
419,"HIGH / ESSEX",,  42.203861, -72.610680,,,,,,
42,"Fairfield Street",,  42.398136, -72.528122,,,,,,
420,"SARGEANT / OAK",,  42.203762, -72.620193,,,,,,
421,"SARGEANT / OAK",,  42.203712, -72.620239,,,,,,
422,"HAMPSHIRE / PINE",,  42.203594, -72.616722,,,,,,
423,"BEECH / SARGEANT",,  42.203510, -72.619293,,,,,,
424,"HAMPSHIRE / WALNUT",,  42.203495, -72.616692,,,,,,
425,"CHERRY / DALE",,  42.203022, -72.645523,,,,,,
426,"NORTHAMPTON / PINEHURST",,  42.203117, -72.631012,,,,,,
427,"CHERRY / MAPLE CREST",,  42.202927, -72.645241,,,,,,
428,"SARGEANT / BEECH",,  42.203144, -72.619026,,,,,,
429,"MAPLE / CABOT",,  42.202919, -72.612991,,,,,,
430,"HIGH / CABOT",,  42.202923, -72.611595,,,,,,
431,"CABOT / HIGH",,  42.202793, -72.612312,,,,,,
432,"MEMORIAL / PROSPECT",,  42.203094, -72.571632,,,,,,
433,"HAMPSHIRE / CHESTNUT",,  42.202641, -72.614944,,,,,,
434,"HAMPSHIRE / CHESTNUT",,  42.202511, -72.614876,,,,,,
435,"SARGEANT / WALNUT",,  42.202389, -72.617783,,,,,,
436,"BEECH / FRANKLIN",,  42.202377, -72.604691,,,,,,
437,"SARGEANT / WALNUT",,  42.202274, -72.617378,,,,,,
438,"MAIN / APPLETON",,  42.202404, -72.604660,,,,,,
439,"MAPLE / HAMPSHIRE",,  42.202240, -72.613663,,,,,,
44,"Sylvan (In)",,  42.397179, -72.521599,,,,,,
440,"BEECH / FRANKLIN",,  42.202190, -72.620888,,,,,,
441,"NORTHAMPTON / FORER",,  42.201958, -72.631088,,,,,,
442,"NORTHAMPTON / FORER",,  42.202076, -72.630913,,,,,,
443,"Cherry and Leary",,  42.201645, -72.643456,,,,,,
444,"CABOT / BOND",,  42.202335, -72.611244,,,,,,
445,"MAIN / APPLETON",,  42.202061, -72.604820,,,,,,
446,"CABOT / BOND",,  42.202076, -72.610954,,,,,,
447,"HAMPSHIRE / HIGH",,  42.201660, -72.613319,,,,,,
448,"Beech and Linden",,  42.201412, -72.622993,,,,,,
449,"SARGEANT / CHESTNUT",,  42.201473, -72.615944,,,,,,
45,"Sylvan (Out)",,  42.397102, -72.521545,,,,,,
450,"SARGEANT / CHESTNUT",,  42.201160, -72.615501,,,,,,
451,"Cherry and Homestead",,  42.201111, -72.641655,,,,,,
452,"HIGH / HAMPSHIRE",,  42.201347, -72.613167,,,,,,
453,"MAPLE / SARGEANT",,  42.201088, -72.614784,,,,,,
454,"Stonybrook Prerelease",,  42.201653, -72.508980,,,,,,
455,"HIGH / SARGEANT",,  42.200542, -72.613937,,,,,,
456,"HOSPITAL / PARKING LOT",,  42.200359, -72.628693,,,,,,
458,"HOSPITAL / PARKING LOT",,  42.200298, -72.628593,,,,,,
459,"MAPLE / SARGEANT",,  42.200356, -72.615501,,,,,,
46,"Totman Gym (In)",,  42.395744, -72.525383,,,,,,
460,"MAIN / CABOT",,  42.200397, -72.606712,,,,,,
461,"BEECH / BEECH",,  42.200153, -72.625870,,,,,,
462,"CABOT / MAIN",,  42.200035, -72.607193,,,,,,
463,"CABOT / CLEMENTE",,  42.199680, -72.606445,,,,,,
464,"BEECH / HOSPITAL",,  42.199448, -72.628159,,,,,,
465,"CABOT / CLEMENTE",,  42.199577, -72.606400,,,,,,
466,"Maple and Jackson",,  42.199501, -72.616325,,,,,,
467,"BEECH / HOSPITAL",,  42.199249, -72.628700,,,,,,
468,"BEECH / NORTHAMPTON",,  42.199154, -72.630562,,,,,,
47,"Totman Gym (Out)",,  42.395676, -72.525284,,,,,,
470,"SOLDIERS HOME / FAIRMONT",,  42.199036, -72.640297,,,,,,
471,"CHERRY / BAY STATE",,  42.199020, -72.632019,,,,,,
472,"CHERRY / HILLSIDE",,  42.198978, -72.633659,,,,,,
473,"HIGH / FRANKLIN",,  42.199123, -72.615318,,,,,,
474,"CHERRY / BAY STATE",,  42.198822, -72.633102,,,,,,
475,"MAIN / HAMILTON",,  42.198997, -72.607979,,,,,,
476,"HILLSIDE / MERKEL",,  42.198147, -72.634254,,,,,,
477,"CABOT / BRIDGE",,  42.198338, -72.604752,,,,,,
478,"CABOT / BRIDGE",,  42.198547, -72.605141,,,,,,
479,"HIGH / JACKSON",,  42.198387, -72.616035,,,,,,
480,"Fleming Industries",,  42.198162, -72.556625,,,,,,
481,"MAIN / SARGEANT",,  42.198189, -72.608757,,,,,,
482,"MEMORIAL / PARKING LOT",,  42.197750, -72.573677,,,,,,
483,"CABOT / CANAL",,  42.197384, -72.603783,,,,,,
484,"CABOT / CANAL",,  42.197361, -72.603600,,,,,,
485,"South and Maple",,  42.196777, -72.619148,,,,,,
486,"MEMORIAL / CONNECTING ROAD",,  42.197136, -72.574272,,,,,,
487,"SOUTH STREET PLAZA DRIVE / SOUTH",,  42.196320, -72.621132,,,,,,
488,"SOUTH / SOUTH",,  42.195679, -72.620850,,,,,,
489,"HILLSIDE / WESTFIELD",,  42.195305, -72.634064,,,,,,
490,"SOUTH / SOUTH STREET PLAZA DRIVE",,  42.195534, -72.621681,,,,,,
491,"FROST CIRCLE / COLLEGE",,  42.195145, -72.652779,,,,,,
492,"HILLSIDE / WESTFIELD",,  42.195354, -72.634178,,,,,,
493,"MAIN / JACKSON",,  42.195789, -72.611206,,,,,,
494,"SOUTH / HARRISON",,  42.194820, -72.625923,,,,,,
495,"SOUTH / HARRISON",,  42.194782, -72.626862,,,,,,
497,"SOUTH / CHAPIN",,  42.194729, -72.624199,,,,,,
498,"WESTFIELD / HITCHCOCK",,  42.194389, -72.635643,,,,,,
499,"HOMESTEAD / LORRAINE",,  42.194267, -72.647186,,,,,,
5,"Sugarloaf Street (In)",,  42.467815, -72.595367,,,,,,
500,"NORTHAMPTON / MYRTLE",,  42.193851, -72.629929,,,,,,
5000,"Converse / Highland (FLAG stop- signal the driver)",,  42.064991, -72.576241,,,,,,
5001,"Converse / Laurel (FLAG stop- signal the driver)",,  42.064934, -72.573540,,,,,,
5002,"Converse / Rugby (FLAG stop- signal the driver)",,  42.065506, -72.567726,,,,,,
5003,"Converse / Porter Lake (FLAG stop- signal driver)",,  42.066074, -72.561852,,,,,,
5004,"Converse / Williamsburg(FLAG stop - signal driver)",,  42.065346, -72.553253,,,,,,
5005,"Granby / Lorraine (FLAG stop - signal driver)",,  42.223412, -72.580894,,,,,,
5006,"Granby / Lyman (FLAG stop - signal driver)",,  42.226063, -72.572075,,,,,,
5007,"Granby / Lyman (FLAG stop - signal driver)",,  42.226360, -72.572136,,,,,,
5008,"Granby / Sunset (Flag stop - signal driver)",,  42.232758, -72.565681,,,,,,
5009,"Granby / Mountainview(FLAG stop - signal driver)",,  42.235989, -72.561172,,,,,,
5010,"W. State St. / Pleasant(Flag stop - signal driver)",,  42.246777, -72.544228,,,,,,
5011,"State / Kellogg (Flag stop - signal driver)",,  42.253700, -72.531113,,,,,,
5012,"State / Parish Hill (Flag stop - signal driver)",,  42.255295, -72.522881,,,,,,
5013,"West / Crescent (Flag stop - signal driver)",,  42.258125, -72.527039,,,,,,
5014,"West / Amherst (Flag stop - signal driver)",,  42.259689, -72.539070,,,,,,
5015,"West / Burnett (Flag stop - signal driver)",,  42.261288, -72.545349,,,,,,
5016,"Silver / Chapel Hill (Flag stop - signal driver)",,  42.261787, -72.560638,,,,,,
5017,"East / Morgan (Flag stop - signal driver)",,  42.250069, -72.561798,,,,,,
502,"WESTFIELD / WOODLAND",,  42.193008, -72.636894,,,,,,
5023,"2133 or 2110 Boston Rd (Flag stop - signal driver)",,  42.150005, -72.471809,,,,,,
5024,"Boston Rd / Brainard (Flag stop - signal driver)",,  42.150810, -72.458763,,,,,,
5025,"2443 or 2440 Boston Rd (Flag stop - signal driver)",,  42.149055, -72.446358,,,,,,
5026,"Boston Rd / PO Park (Flag stop - signal driver)",,  42.148739, -72.440933,,,,,,
5027,"Boston Rd / Railroad (Flag stop - signal driver)",,  42.151154, -72.430527,,,,,,
5028,"Main/ Monson (Flag stop - signal driver)",,  42.118095, -72.432510,,,,,,
5029,"Main / Church (Flag stop - signal driver)",,  42.110477, -72.435600,,,,,,
503,"WESTFIELD / WOODLAND",,  42.193108, -72.636703,,,,,,
5030,"Tinkham / Rochford  (Flag stop - signal driver)",,  42.104130, -72.450935,,,,,,
5031,"806 Stoney Hill (Flag stop - signal driver)",,  42.110531, -72.457939,,,,,,
5032,"Sprinfield/ Ripley (Flag stop - signal driver)",,  42.121395, -72.439583,,,,,,
5033,"Springfield / Faculty (Flag stop - signal driver)",,  42.121761, -72.444885,,,,,,
5034,"Springfield / Highland (Flag stop - signal driver)",,  42.119652, -72.463989,,,,,,
5035,"Springfield / Northwood(Flag stop - signal driver)",,  42.120480, -72.456169,,,,,,
5036,"Main / Buckley (Flag stop - signal driver)",,  42.127441, -72.431343,,,,,,
5037,"Main / Pease (Flag stop - signal driver)",,  42.136982, -72.429527,,,,,,
5038,"Main / Merrill (Flag stop - signal driver)",,  42.141636, -72.427544,,,,,,
504,"US HWY 5 / NORTHAMPTON",,  42.192738, -72.629669,,,,,,
5040,"College / Morgan (Flag stop - signal driver)",,  42.252857, -72.577797,,,,,,
5041,"Newton / Burnett (Flag stop - signal driver)",,  42.250858, -72.579018,,,,,,
5042,"Newton / Brainerd (Flag stop - signal driver)",,  42.245041, -72.580482,,,,,,
5043,"Newton / McKinley (Flag stop - signal driver)",,  42.232361, -72.585075,,,,,,
5044,"South Hadley High Sch (Flag stop - signal driver)",,  42.228722, -72.587036,,,,,,
5045,"N Main / Main (Flag stop - signal driver)",,  42.215359, -72.597504,,,,,,
5046,"N Main / High (Flag stop - signal driver)",,  42.219685, -72.600601,,,,,,
5047,"N Main / W Summit (Flag stop - signal driver)",,  42.223461, -72.604156,,,,,,
5048,"193/188 Mian St (Flag stop - signal driver)",,  42.225098, -72.605103,,,,,,
5049,"Bardwell / Linden (Flag stop - signal driver)",,  42.221123, -72.598419,,,,,,
505,"HOMESTEAD / SHEEHAN",,  42.192116, -72.648338,,,,,,
5050,"Bardwell / Crew (Flag stop - signal driver)",,  42.217026, -72.597748,,,,,,
5052,"Lathrop / Judd (Flag stop - signal driver)",,  42.230652, -72.597481,,,,,,
5053,"Westfield / Aprement (Flag stop - signal driver)",,  42.182861, -72.666031,,,,,,
5054,"Westfield / Apremont (Flag stop - signal driver)",,  42.178650, -72.685646,,,,,,
5055,"Westfield / Rider (Flag stop - signal driver)",,  42.179340, -72.706314,,,,,,
5056,"Westfield / Old Stage (Flag stop - signal driver)",,  42.172527, -72.712402,,,,,,
5057,"Westfield /Southampton (Flag stop - signal driver)",,  42.175194, -72.727226,,,,,,
5058,"Southampton / Falcon (Flag stop - signal driver)",,  42.169312, -72.726768,,,,,,
5059,"Southampton/ Air Port (Flag stop - signal driver)",,  42.162243, -72.726341,,,,,,
506,"MEMORIAL / JAMROG",,  42.192772, -72.576225,,,,,,
5060,"Southampton / Hickney  (Flag stop - signal driver)",,  42.149208, -72.728058,,,,,,
5061,"Mass Pike/FriendleyWay (Flag stop - signal driver)",,  42.143341, -72.732079,,,,,,
5062,"N ELm / Notredame (Flag stop - signal driver)",,  42.135838, -72.739334,,,,,,
5063,"N Elm / Union (Flag stop - signal driver)",,  42.130482, -72.745132,,,,,,
507,"MEMORIAL / JAMROG",,  42.192696, -72.575920,,,,,,
5073,"Florence / Scanlon  (Flag stop - signal driver)",,  42.326626, -72.677513,,,,,,
508,"MAIN / BERKSHIRE",,  42.192150, -72.614929,,,,,,
509,"The Kids Place at HCC",,  42.191090, -72.652611,,,,,,
510,"CHICOPEE / BAPTIST",,  42.191559, -72.601097,,,,,,
511,"WESTFIELD / BRAY PARK",,  42.190868, -72.640846,,,,,,
512,"WESTFIELD / BRAY PARK",,  42.190941, -72.639984,,,,,,
513,"NORTHAMPTON / ELMWOOD",,  42.191010, -72.629654,,,,,,
514,"MAIN / RACE",,  42.190350, -72.617523,,,,,,
516,"MAIN / RACE",,  42.190136, -72.618561,,,,,,
517,"WESTFIELD / CONNECTICUT",,  42.189838, -72.642990,,,,,,
518,"CHICOPEE / CHARBONNEAU",,  42.190144, -72.602730,,,,,,
519,"WESTFIELD / CONNECTICUT",,  42.189606, -72.643288,,,,,,
520,"HOMESTEAD / MEMORIAL",,  42.189209, -72.649788,,,,,,
521,"MAIN / VERNON",,  42.189339, -72.621849,,,,,,
522,"WESTFIELD / MEMORIAL",,  42.188644, -72.645889,,,,,,
523,"MEMORIAL / PONDVIEW",,  42.189293, -72.577576,,,,,,
524,"CHICOPEE / BLANCHE",,  42.188389, -72.605385,,,,,,
525,"WESTFIELD / MCGRADY",,  42.187778, -72.647629,,,,,,
526,"WESTFIELD / JOHNS",,  42.187569, -72.648903,,,,,,
527,"MAIN / PREW",,  42.187683, -72.624237,,,,,,
528,"US HWY 5 / NORTHAMPTON",,  42.187145, -72.630035,,,,,,
529,"KMart Parking Lot",,  42.186794, -72.632080,,,,,,
530,"CHICOPEE / STATE HWY 116",,  42.187054, -72.607635,,,,,,
531,"MEMORIAL / PENDLETON",,  42.187038, -72.577660,,,,,,
532,"WESTOVER INDUSTRIAL PARK DRIVE / DULONG",,  42.187183, -72.561691,,,,,,
533,"HOMESTEAD / RAMP",,  42.186291, -72.650574,,,,,,
534,"MEMORIAL / PENDLETON",,  42.186764, -72.577339,,,,,,
535,"HOMESTEAD / PYNCHON",,  42.185234, -72.650063,,,,,,
537,"MEMORIAL / LYNN",,  42.185642, -72.577629,,,,,,
538,"MEADOW / CHICOPEE",,  42.184780, -72.609810,,,,,,
54,"Village Park (N)",,  42.394588, -72.515663,,,,,,
541,"WHITING FARMS / GORDON",,  42.183807, -72.636894,,,,,,
542,"HOMESTEAD / KANE",,  42.183540, -72.648804,,,,,,
543,"Palmer High School",,  42.186134, -72.339836,,,,,,
544,"WHITING FARMS / GORDON",,  42.183437, -72.637001,,,,,,
545,"MEADOW / ALDEN",,  42.183727, -72.610519,,,,,,
546,"KMART PLAZA DRIVE SOUTH / NORTHAMPTON",,  42.183445, -72.632912,,,,,,
547,"Grattan St and Meadow St",,  42.183159, -72.613083,,,,,,
548,"CHICOPEE / ELIZABETH",,  42.182983, -72.613441,,,,,,
549,"GRATTAN / PHILATHEA",,  42.182755, -72.609932,,,,,,
55,"Williamsburg Center/ Grange Hall",,  42.391998, -72.729706,,,,,,
550,"GRATTAN / PHILATHEA",,  42.182705, -72.610260,,,,,,
551,"WHITING FARMS / AUTUMN",,  42.181664, -72.638542,,,,,,
552,"CHICOPEE / WARREGAN",,  42.181416, -72.615448,,,,,,
553,"CHICOPEE / WARREGAN",,  42.181278, -72.615776,,,,,,
554,"HOMESTEAD / CHARLES HILL",,  42.180626, -72.648743,,,,,,
555,"HOMESTEAD / UPLAND",,  42.180405, -72.648636,,,,,,
556,"WHITING FARMS / FARNUM",,  42.180233, -72.639656,,,,,,
557,"WHITING FARMS / JEANNE",,  42.180004, -72.639671,,,,,,
558,"CHICOPEE / DUCHARME",,  42.179821, -72.617622,,,,,,
559,"MEADOW / CHARPENTIER",,  42.179699, -72.612907,,,,,,
56,"Arnold House",,  42.393826, -72.526108,,,,,,
560,"CHICOPEE / NARRAGANSETT",,  42.180019, -72.617493,,,,,,
561,"NORTH / GUN CLUB",,  42.178436, -72.690613,,,,,,
562,"NORTH / GUN CLUB",,  42.178303, -72.690872,,,,,,
563,"MEADOW / THOMAS",,  42.178974, -72.613380,,,,,,
564,"TOKENEKE / HOLY FAMILY",,  42.178455, -72.636719,,,,,,
565,"TOKENEKE / WHITING FARMS",,  42.178421, -72.639870,,,,,,
566,"HOLY FAMILY / UNNAMED STREET",,  42.178127, -72.636398,,,,,,
567,"MAIN / DEAN TECH DRIVE",,  42.178177, -72.629715,,,,,,
568,"MEADOW / DUCHARME",,  42.178249, -72.613876,,,,,,
569,"CHICOPEE / LAWNDALE",,  42.177937, -72.620163,,,,,,
570,"Stop and Shop",,  42.176018, -72.577812,,,,,,
571,"Chudy Corners",,  42.179478, -72.365097,,,,,,
572,"CHICOPEE / BONNER",,  42.177074, -72.621056,,,,,,
573,"MAIN / SAINT VINCENT",,  42.176498, -72.630241,,,,,,
574,"GRATTAN / DALLAIRE",,  42.176388, -72.600708,,,,,,
575,"MEADOW / DORRANCE",,  42.175934, -72.614532,,,,,,
576,"MEADOW / LAWNDALE",,  42.175732, -72.614685,,,,,,
577,"GRATTAN / MARY",,  42.175789, -72.600487,,,,,,
578,"CHICOPEE / CORA",,  42.175491, -72.621643,,,,,,
579,"GRANBY / STANLEY",,  42.175510, -72.586121,,,,,,
58,"GRC",,  42.393482, -72.526077,,,,,,
580,"HOLY FAMILY / DEVONSHIRE",,  42.174751, -72.636627,,,,,,
5800,"Mont Marie",,  42.171665, -72.634911,,,,,,
581,"HOLY FAMILY / DEVONSHIRE",,  42.174610, -72.636559,,,,,,
582,"CHICOPEE / DALEY",,  42.174702, -72.622086,,,,,,
583,"LOWER WESTFIELD / WHITING FARMS",,  42.174519, -72.639481,,,,,,
584,"LOWER WESTFIELD / HOMESTEAD",,  42.173996, -72.647827,,,,,,
585,"Big Y Memorial Dr. Chicopee",,  42.174416, -72.579048,,,,,,
586,"GRATTAN / PROVIDENCE",,  42.174187, -72.599503,,,,,,
587,"GRATTAN / PROVIDENCE",,  42.174149, -72.599373,,,,,,
588,"Chicopee Marketplace",,  42.174374, -72.575233,,,,,,
589,"HOLYOKE CROSSING DRIVE / HOLYOKE CROSSIN",,  42.173565, -72.642036,,,,,,
590,"MAIN / PELTIAH",,  42.173615, -72.631264,,,,,,
591,"GRATTAN / MCKINSTRY",,  42.173626, -72.599205,,,,,,
592,"HOLYOKE CROSSING DRIVE / HOLYOKE CROSSIN",,  42.172516, -72.642593,,,,,,
593,"CHICOPEE / DILLON",,  42.174557, -72.622063,,,,,,
594,"MAIN / JONES FERRY",,  42.171883, -72.631737,,,,,,
5941,"Main / Jones Ferry (across)",,  42.172138, -72.631836,,,,,,
595,"MONTGOMERY / UNKNOWN",,  42.172241, -72.586487,,,,,,
596,"MEADOW / MCKINSTRY",,  42.172241, -72.614632,,,,,,
597,"MONTGOMERY / UNKNOWN",,  42.171986, -72.586571,,,,,,
598,"CHICOPEE / JONES FERRY",,  42.171654, -72.623329,,,,,,
599,"THORNDIKE / SHEARER",,  42.174030, -72.324356,,,,,,
6,"Garage Road (Out)",,  42.465324, -72.575821,,,,,,
600,"Memorial/Ramp 90",,  42.170689, -72.577225,,,,,,
6001,"LIBERTY / UNNAMED STREET",,  42.135651, -72.584305,,,,,,
6002,"LIBERTY / ROY",,  42.129391, -72.584602,,,,,,
6003,"LIBERTY / COLUMBIA",,  42.114182, -72.585922,,,,,,
6004,"LIBERTY / MURRAY HILL",,  42.113205, -72.586990,,,,,,
6005,"LIBERTY / CASS",,  42.111710, -72.588898,,,,,,
6006,"LIBERTY / FRANKLIN",,  42.110222, -72.590767,,,,,,
6007,"FRANKLIN / SAAB",,  42.111309, -72.592133,,,,,,
6008,"East Longmeadow Industrial Park (Flag Stop)",,  42.048042, -72.522614,,,,,,
6009,"Mass Mutual Center",,  42.102978, -72.587387,,,,,,
601,"GRATTAN / PERCY",,  42.171432, -72.597885,,,,,,
6011,"HANCOCK / UNION",,  42.107742, -72.568581,,,,,,
6012,"KING / PRINCE",,  42.105053, -72.565521,,,,,,
6013,"KING / EASTERN",,  42.105320, -72.563255,,,,,,
6015,"QUEEN / WALNUT",,  42.103489, -72.570412,,,,,,
6016,"CHESTNUT / EDWARDS",,  42.103672, -72.586845,,,,,,
6017,"LIBERTY / FRANKLIN",,  42.110397, -72.590424,,,,,,
6018,"LIBERTY / CASS",,  42.111504, -72.589027,,,,,,
6019,"LIBERTY / WEBSTER",,  42.112862, -72.587334,,,,,,
6020,"LIBERTY / COLUMBIA",,  42.114403, -72.585663,,,,,,
6021,"LIBERTY / GENESEE",,  42.116032, -72.584930,,,,,,
6022,"LIBERTY / HOME",,  42.127357, -72.584412,,,,,,
6023,"LIBERTY / LYNWOOD",,  42.133656, -72.584671,,,,,,
6024,"LIBERTY / UNNAMED STREET",,  42.138500, -72.582695,,,,,,
6025,"ALDEN / WILBRAHAM",,  42.102406, -72.559441,,,,,,
6026,"STATE / PLEASANT",,  42.109951, -72.571289,,,,,,
6027,"CLYDE / M",,  42.114754, -72.616623,,,,,,
6028,"CLYDE / PLAINFIELD",,  42.114811, -72.614685,,,,,,
6029,"Mass Mutual Center",,  42.101616, -72.588211,,,,,,
603,"CHICOPEE / JONES FERRY",,  42.170731, -72.623833,,,,,,
6030,"Springfield Library",,  42.103546, -72.583916,,,,,,
6031,"Cooley/Caitlin",,  42.086910, -72.502602,,,,,,
6032,"FRONT / GRAPE",,  42.148079, -72.602974,,,,,,
604,"Memorial/(Park Inn 628)",,  42.171120, -72.577400,,,,,,
605,"MEADOW / CHICOMANSETT",,  42.170986, -72.614464,,,,,,
606,"GRATTAN / TRILBY",,  42.170658, -72.596802,,,,,,
607,"GRATTAN / TRILBY",,  42.170464, -72.596527,,,,,,
608,"GRATTAN / HOBSON",,  42.169411, -72.594864,,,,,,
609,"Holyoke Mall JC Penny Entrance",,  42.169395, -72.640747,,,,,,
610,"CHICOPEE / ELMER",,  42.168640, -72.623672,,,,,,
611,"CHICOPEE / MARSHALL",,  42.168022, -72.623672,,,,,,
612,"STATE HWY 141 / GRATTAN",,  42.167534, -72.592590,,,,,,
613,"MEETING HOUSE / MEADOW",,  42.167957, -72.615059,,,,,,
614,"MEETING HOUSE / MEADOW",,  42.167919, -72.614777,,,,,,
615,"MEETING HOUSE / ELCON",,  42.167847, -72.616165,,,,,,
616,"Big Y Ludlow",,  42.169090, -72.481865,,,,,,
617,"MEETING HOUSE / ELCON",,  42.167732, -72.616646,,,,,,
618,"MEETING HOUSE / GROCKI",,  42.167679, -72.617966,,,,,,
619,"MEETING HOUSE / GROCKI",,  42.167606, -72.617981,,,,,,
62,"Dickinson Dorm",,  42.391808, -72.520058,,,,,,
620,"MEETING HOUSE / ELMER",,  42.167397, -72.620850,,,,,,
621,"MEETING HOUSE / ELMER",,  42.167240, -72.621758,,,,,,
623,"MEMORIAL / FULLER",,  42.167400, -72.578506,,,,,,
624,"Wing Memorial Hospital",,  42.169128, -72.341049,,,,,,
6246,"MAIN / STOCKBRIDGE",,  42.100498, -72.586502,,,,,,
6248,"ORANGE / WIGWAM",,  42.092541, -72.566719,,,,,,
6249,"PLUMTREE / ABBOTT",,  42.097725, -72.532143,,,,,,
626,"PROVIDENCE HOSPITAL / PARKING LOT",,  42.165905, -72.633591,,,,,,
6281,"SPRINGFIELD / MOUNTAIN",,  42.107647, -72.703850,,,,,,
6289,"MAIN / BRIDGE",,  42.103329, -72.592270,,,,,,
629,"Memorial/Cecile",,  42.165840, -72.579437,,,,,,
6290,"Holyoke Community College",,  42.195221, -72.652969,,,,,,
63,"Morrill",,  42.391472, -72.525238,,,,,,
630,"MONTGOMERY / WILLETTE",,  42.165379, -72.583977,,,,,,
6301,"AIC Career Learning Center",,  42.151081, -72.543266,,,,,,
6302,"Page / Robbins",,  42.147823, -72.542603,,,,,,
6303,"Page / Oakdale",,  42.148270, -72.541504,,,,,,
6304,"Page / 1st",,  42.150192, -72.537064,,,,,,
6305,"Brookdale / Unnamed St",,  42.146343, -72.527252,,,,,,
6306,"Brookdale / Cottage",,  42.142597, -72.525650,,,,,,
6307,"Cottage / Carando",,  42.143856, -72.536591,,,,,,
6308,"Cottage / Industry",,  42.144169, -72.542198,,,,,,
6309,"Carew / Detroit",,  42.135551, -72.569649,,,,,,
631,"CHICOPEE / OLDFIELD",,  42.165001, -72.621262,,,,,,
6310,"Carew / Linnell",,  42.140347, -72.567650,,,,,,
6311,"Carew / Anne",,  42.141685, -72.567108,,,,,,
6312,"Carew / Davis",,  42.143539, -72.566307,,,,,,
6313,"Carew / Windemere",,  42.145039, -72.565750,,,,,,
6314,"Carew / Edendale",,  42.146946, -72.564941,,,,,,
6315,"Carew / Prentice",,  42.148243, -72.564484,,,,,,
6316,"PAGE / SAINT JAMES",,  42.137558, -72.562378,,,,,,
6317,"PAGE / SAINT JAMES",,  42.136238, -72.562065,,,,,,
6318,"PAGE / GUION",,  42.134430, -72.561623,,,,,,
6319,"PAGE / HENDEE",,  42.132778, -72.561859,,,,,,
632,"GRATTAN / COLUMBA",,  42.165279, -72.590118,,,,,,
6320,"PAGE / GLADSWORTH",,  42.131157, -72.563286,,,,,,
6321,"PAGE / SAINT JAMES",,  42.129124, -72.565544,,,,,,
6322,"SAINT JAMES / STUYVESANT",,  42.129688, -72.566757,,,,,,
6323,"SAINT JAMES / CORONA",,  42.131767, -72.566635,,,,,,
6324,"MAIN / HOLLAND",,  42.124332, -72.610077,,,,,,
634,"CHICOPEE / OLDFIELD",,  42.164825, -72.620903,,,,,,
635,"GRATTAN / NAOMI",,  42.164097, -72.588898,,,,,,
6350,"FRONT / ORCHARD",,  42.148041, -72.598869,,,,,,
6351,"FRONT / CYMAN",,  42.148003, -72.595078,,,,,,
6352,"FRONT / ACADEMY",,  42.147984, -72.591995,,,,,,
6354,"Walmart Chicopee",,  42.173069, -72.575172,,,,,,
